,decoded,encoded
93198,46,11530
93199,34,6490
93200,19,2215
93201,12,990
93202,69,25215
93203,1,55
93204,77,31215
93205,66,23130
93206,61,19855
93207,75,29655
93208,83,36135
93209,58,18010
93210,92,44190
93211,73,28135
93212,6,330
93213,50,13530
93214,9,615
93215,54,15690
93216,2,90
93217,65,22455
93218,55,16255
93219,64,21790
93220,72,27390
93221,90,42330
93222,30,5130
93223,83,36135
93224,7,415
93225,2,90
93226,14,1290
93227,72,27390
93228,66,23130
93229,13,1135
93230,24,3390
93231,23,3135
93232,86,38730
93233,89,41415
93234,43,10135
93235,63,21135
93236,35,6855
93237,49,13015
93238,25,3655
93239,61,19855
93240,19,2215
93241,79,32815
93242,67,23815
93243,40,8830
93244,64,21790
93245,92,44190
93246,3,135
93247,0,30
93248,15,1455
93249,74,28890
93250,62,20490
93251,100,52030
93252,1,55
93253,79,32815
93254,82,35290
93255,66,23130
93256,80,33630
93257,17,1815
93258,12,990
93259,91,43255
93260,54,15690
93261,50,13530
93262,86,38730
93263,72,27390
93264,39,8415
93265,100,52030
93266,41,9255
93267,73,28135
93268,97,49015
93269,16,1630
93270,33,6135
93271,18,2010
93272,36,7230
93273,5,255
93274,36,7230
93275,23,3135
93276,76,30430
93277,35,6855
93278,80,33630
93279,100,52030
93280,25,3655
93281,36,7230
93282,1,55
93283,49,13015
93284,56,16830
93285,24,3390
93286,87,39615
93287,38,8010
93288,70,25930
93289,52,14590
93290,19,2215
93291,90,42330
93292,98,50010
93293,62,20490
93294,44,10590
93295,98,50010
93296,32,5790
93297,78,32010
93298,56,16830
93299,95,47055
93300,40,8830
93301,82,35290
93302,83,36135
93303,61,19855
93304,38,8010
93305,54,15690
93306,43,10135
93307,12,990
93308,80,33630
93309,35,6855
93310,87,39615
93311,27,4215
93312,78,32010
93313,56,16830
93314,28,4510
93315,90,42330
93316,86,38730
93317,84,36990
93318,65,22455
93319,36,7230
93320,38,8010
93321,16,1630
93322,4,190
93323,48,12510
93324,54,15690
93325,9,615
93326,59,18615
93327,54,15690
93328,11,855
93329,81,34455
93330,81,34455
93331,24,3390
93332,42,9690
93333,30,5130
93334,82,35290
93335,53,15135
93336,4,190
93337,37,7615
93338,34,6490
93339,58,18010
93340,74,28890
93341,80,33630
93342,65,22455
93343,51,14055
93344,53,15135
93345,100,52030
93346,13,1135
93347,70,25930
93348,17,1815
93349,54,15690
93350,45,11055
93351,72,27390
93352,56,16830
93353,98,50010
93354,32,5790
93355,65,22455
93356,73,28135
93357,46,11530
93358,91,43255
93359,6,330
93360,82,35290
93361,62,20490
93362,46,11530
93363,0,30
93364,99,51015
93365,95,47055
93366,21,2655
93367,96,48030
93368,96,48030
93369,71,26655
93370,98,50010
93371,81,34455
93372,98,50010
93373,95,47055
93374,3,135
93375,79,32815
93376,98,50010
93377,8,510
93378,95,47055
93379,55,16255
93380,44,10590
93381,98,50010
93382,37,7615
93383,71,26655
93384,72,27390
93385,53,15135
93386,12,990
93387,42,9690
93388,54,15690
93389,87,39615
93390,69,25215
93391,45,11055
93392,59,18615
93393,91,43255
93394,39,8415
93395,57,17415
93396,70,25930
93397,30,5130
93398,79,32815
93399,45,11055
93400,36,7230
93401,49,13015
93402,68,24510
93403,16,1630
93404,24,3390
93405,4,190
93406,4,190
93407,55,16255
93408,28,4510
93409,29,4815
93410,72,27390
93411,3,135
93412,18,2010
93413,27,4215
93414,48,12510
93415,82,35290
93416,76,30430
93417,43,10135
93418,95,47055
93419,57,17415
93420,53,15135
93421,24,3390
93422,42,9690
93423,49,13015
93424,31,5455
93425,12,990
93426,45,11055
93427,8,510
93428,20,2430
93429,54,15690
93430,17,1815
93431,60,19230
93432,15,1455
93433,80,33630
93434,59,18615
93435,96,48030
93436,81,34455
93437,15,1455
93438,71,26655
93439,36,7230
93440,80,33630
93441,18,2010
93442,58,18010
93443,75,29655
93444,20,2430
93445,40,8830
93446,6,330
93447,83,36135
93448,72,27390
93449,94,46090
93450,54,15690
93451,17,1815
93452,61,19855
93453,94,46090
93454,58,18010
93455,20,2430
93456,64,21790
93457,1,55
93458,8,510
93459,36,7230
93460,34,6490
93461,5,255
93462,75,29655
93463,78,32010
93464,47,12015
93465,47,12015
93466,88,40510
93467,47,12015
93468,56,16830
93469,95,47055
93470,9,615
93471,61,19855
93472,46,11530
93473,76,30430
93474,99,51015
93475,59,18615
93476,89,41415
93477,99,51015
93478,36,7230
93479,92,44190
93480,41,9255
93481,39,8415
93482,57,17415
93483,63,21135
93484,40,8830
93485,23,3135
93486,52,14590
93487,43,10135
93488,37,7615
93489,99,51015
93490,2,90
93491,75,29655
93492,25,3655
93493,35,6855
93494,85,37855
93495,42,9690
93496,67,23815
93497,94,46090
93498,34,6490
93499,4,190
93500,89,41415
93501,95,47055
93502,76,30430
93503,24,3390
93504,71,26655
93505,94,46090
93506,38,8010
93507,59,18615
93508,34,6490
93509,35,6855
93510,80,33630
93511,13,1135
93512,57,17415
93513,0,30
93514,100,52030
93515,47,12015
93516,44,10590
93517,8,510
93518,58,18010
93519,80,33630
93520,9,615
93521,23,3135
93522,33,6135
93523,1,55
93524,31,5455
93525,20,2430
93526,22,2890
93527,89,41415
93528,53,15135
93529,27,4215
93530,10,730
93531,88,40510
93532,21,2655
93533,17,1815
93534,100,52030
93535,31,5455
93536,34,6490
93537,94,46090
93538,47,12015
93539,63,21135
93540,14,1290
93541,23,3135
93542,89,41415
93543,31,5455
93544,9,615
93545,18,2010
93546,28,4510
93547,100,52030
93548,45,11055
93549,14,1290
93550,54,15690
93551,85,37855
93552,48,12510
93553,92,44190
93554,31,5455
93555,60,19230
93556,56,16830
93557,51,14055
93558,100,52030
93559,51,14055
93560,75,29655
93561,57,17415
93562,96,48030
93563,2,90
93564,36,7230
93565,0,30
93566,7,415
93567,99,51015
93568,91,43255
93569,97,49015
93570,97,49015
93571,1,55
93572,23,3135
93573,97,49015
93574,32,5790
93575,25,3655
93576,93,45135
93577,40,8830
93578,15,1455
93579,76,30430
93580,72,27390
93581,44,10590
93582,18,2010
93583,15,1455
93584,61,19855
93585,87,39615
93586,75,29655
93587,7,415
93588,79,32815
93589,43,10135
93590,67,23815
93591,28,4510
93592,38,8010
93593,7,415
93594,78,32010
93595,45,11055
93596,26,3930
93597,46,11530
93598,74,28890
93599,72,27390
93600,62,20490
93601,53,15135
93602,47,12015
93603,37,7615
93604,31,5455
93605,80,33630
93606,70,25930
93607,45,11055
93608,7,415
93609,80,33630
93610,1,55
93611,20,2430
93612,14,1290
93613,83,36135
93614,34,6490
93615,79,32815
93616,91,43255
93617,74,28890
93618,30,5130
93619,8,510
93620,98,50010
93621,52,14590
93622,80,33630
93623,100,52030
93624,44,10590
93625,52,14590
93626,22,2890
93627,23,3135
93628,70,25930
93629,26,3930
93630,97,49015
93631,57,17415
93632,2,90
93633,93,45135
93634,16,1630
93635,72,27390
93636,1,55
93637,100,52030
93638,68,24510
93639,80,33630
93640,56,16830
93641,61,19855
93642,87,39615
93643,98,50010
93644,29,4815
93645,97,49015
93646,55,16255
93647,81,34455
93648,27,4215
93649,75,29655
93650,23,3135
93651,55,16255
93652,67,23815
93653,69,25215
93654,50,13530
93655,54,15690
93656,38,8010
93657,71,26655
93658,10,730
93659,60,19230
93660,68,24510
93661,16,1630
93662,4,190
93663,24,3390
93664,66,23130
93665,46,11530
93666,73,28135
93667,85,37855
93668,44,10590
93669,58,18010
93670,83,36135
93671,98,50010
93672,36,7230
93673,10,730
93674,6,330
93675,59,18615
93676,57,17415
93677,35,6855
93678,4,190
93679,95,47055
93680,11,855
93681,17,1815
93682,51,14055
93683,28,4510
93684,51,14055
93685,83,36135
93686,53,15135
93687,13,1135
93688,3,135
93689,47,12015
93690,33,6135
93691,47,12015
93692,88,40510
93693,69,25215
93694,32,5790
93695,44,10590
93696,48,12510
93697,2,90
93698,46,11530
93699,68,24510
93700,62,20490
93701,28,4510
93702,98,50010
93703,87,39615
93704,66,23130
93705,95,47055
93706,86,38730
93707,88,40510
93708,82,35290
93709,49,13015
93710,57,17415
93711,81,34455
93712,0,30
93713,32,5790
93714,88,40510
93715,17,1815
93716,21,2655
93717,37,7615
93718,80,33630
93719,1,55
93720,81,34455
93721,84,36990
93722,20,2430
93723,29,4815
93724,78,32010
93725,50,13530
93726,81,34455
93727,1,55
93728,37,7615
93729,65,22455
93730,72,27390
93731,97,49015
93732,41,9255
93733,76,30430
93734,20,2430
93735,61,19855
93736,58,18010
93737,48,12510
93738,20,2430
93739,66,23130
93740,2,90
93741,80,33630
93742,67,23815
93743,53,15135
93744,73,28135
93745,9,615
93746,100,52030
93747,15,1455
93748,10,730
93749,47,12015
93750,2,90
93751,56,16830
93752,26,3930
93753,26,3930
93754,15,1455
93755,34,6490
93756,74,28890
93757,9,615
93758,47,12015
93759,63,21135
93760,17,1815
93761,83,36135
93762,56,16830
93763,30,5130
93764,22,2890
93765,69,25215
93766,60,19230
93767,13,1135
93768,63,21135
93769,94,46090
93770,15,1455
93771,1,55
93772,41,9255
93773,99,51015
93774,98,50010
93775,48,12510
93776,47,12015
93777,63,21135
93778,63,21135
93779,91,43255
93780,67,23815
93781,53,15135
93782,23,3135
93783,53,15135
93784,31,5455
93785,3,135
93786,64,21790
93787,20,2430
93788,28,4510
93789,53,15135
93790,82,35290
93791,12,990
93792,24,3390
93793,26,3930
93794,95,47055
93795,75,29655
93796,1,55
93797,59,18615
93798,95,47055
93799,10,730
93800,90,42330
93801,5,255
93802,74,28890
93803,34,6490
93804,87,39615
93805,31,5455
93806,85,37855
93807,59,18615
93808,90,42330
93809,80,33630
93810,44,10590
93811,71,26655
93812,73,28135
93813,42,9690
93814,90,42330
93815,33,6135
93816,88,40510
93817,48,12510
93818,53,15135
93819,13,1135
93820,75,29655
93821,97,49015
93822,37,7615
93823,7,415
93824,18,2010
93825,71,26655
93826,54,15690
93827,40,8830
93828,56,16830
93829,63,21135
93830,33,6135
93831,27,4215
93832,15,1455
93833,1,55
93834,77,31215
93835,66,23130
93836,88,40510
93837,48,12510
93838,81,34455
93839,58,18010
93840,83,36135
93841,60,19230
93842,37,7615
93843,61,19855
93844,59,18615
93845,75,29655
93846,39,8415
93847,55,16255
93848,68,24510
93849,48,12510
93850,12,990
93851,92,44190
93852,32,5790
93853,17,1815
93854,97,49015
93855,97,49015
93856,84,36990
93857,92,44190
93858,51,14055
93859,36,7230
93860,56,16830
93861,26,3930
93862,12,990
93863,0,30
93864,15,1455
93865,30,5130
93866,14,1290
93867,65,22455
93868,9,615
93869,77,31215
93870,34,6490
93871,79,32815
93872,58,18010
93873,82,35290
93874,33,6135
93875,29,4815
93876,27,4215
93877,39,8415
93878,2,90
93879,75,29655
93880,92,44190
93881,5,255
93882,20,2430
93883,0,30
93884,86,38730
93885,73,28135
93886,93,45135
93887,77,31215
93888,87,39615
93889,52,14590
93890,50,13530
93891,30,5130
93892,0,30
93893,53,15135
93894,53,15135
93895,40,8830
93896,54,15690
93897,88,40510
93898,87,39615
93899,62,20490
93900,34,6490
93901,52,14590
93902,31,5455
93903,61,19855
93904,89,41415
93905,77,31215
93906,98,50010
93907,99,51015
93908,28,4510
93909,62,20490
93910,73,28135
93911,53,15135
93912,0,30
93913,93,45135
93914,74,28890
93915,61,19855
93916,85,37855
93917,90,42330
93918,66,23130
93919,37,7615
93920,37,7615
93921,90,42330
93922,32,5790
93923,11,855
93924,89,41415
93925,43,10135
93926,79,32815
93927,37,7615
93928,66,23130
93929,6,330
93930,93,45135
93931,71,26655
93932,51,14055
93933,93,45135
93934,81,34455
93935,60,19230
93936,16,1630
93937,92,44190
93938,18,2010
93939,100,52030
93940,46,11530
93941,66,23130
93942,8,510
93943,62,20490
93944,74,28890
93945,87,39615
93946,32,5790
93947,59,18615
93948,20,2430
93949,43,10135
93950,38,8010
93951,1,55
93952,12,990
93953,35,6855
93954,100,52030
93955,74,28890
93956,53,15135
93957,75,29655
93958,4,190
93959,35,6855
93960,2,90
93961,28,4510
93962,1,55
93963,13,1135
93964,100,52030
93965,97,49015
93966,37,7615
93967,57,17415
93968,49,13015
93969,58,18010
93970,41,9255
93971,100,52030
93972,27,4215
93973,84,36990
93974,4,190
93975,20,2430
93976,63,21135
93977,14,1290
93978,100,52030
93979,28,4510
93980,84,36990
93981,52,14590
93982,96,48030
93983,91,43255
93984,40,8830
93985,47,12015
93986,55,16255
93987,50,13530
93988,23,3135
93989,49,13015
93990,51,14055
93991,70,25930
93992,66,23130
93993,9,615
93994,1,55
93995,0,30
93996,10,730
93997,47,12015
93998,91,43255
93999,86,38730
94000,42,9690
94001,10,730
94002,70,25930
94003,99,51015
94004,79,32815
94005,11,855
94006,53,15135
94007,15,1455
94008,2,90
94009,100,52030
94010,96,48030
94011,28,4510
94012,12,990
94013,79,32815
94014,45,11055
94015,73,28135
94016,71,26655
94017,51,14055
94018,29,4815
94019,60,19230
94020,78,32010
94021,9,615
94022,89,41415
94023,100,52030
94024,50,13530
94025,75,29655
94026,36,7230
94027,79,32815
94028,56,16830
94029,61,19855
94030,97,49015
94031,6,330
94032,92,44190
94033,38,8010
94034,35,6855
94035,43,10135
94036,60,19230
94037,76,30430
94038,74,28890
94039,37,7615
94040,78,32010
94041,93,45135
94042,95,47055
94043,52,14590
94044,61,19855
94045,90,42330
94046,40,8830
94047,84,36990
94048,87,39615
94049,89,41415
94050,2,90
94051,57,17415
94052,86,38730
94053,58,18010
94054,28,4510
94055,47,12015
94056,91,43255
94057,12,990
94058,85,37855
94059,36,7230
94060,10,730
94061,13,1135
94062,85,37855
94063,88,40510
94064,7,415
94065,30,5130
94066,28,4510
94067,99,51015
94068,75,29655
94069,97,49015
94070,32,5790
94071,73,28135
94072,92,44190
94073,91,43255
94074,96,48030
94075,78,32010
94076,100,52030
94077,95,47055
94078,24,3390
94079,59,18615
94080,29,4815
94081,78,32010
94082,59,18615
94083,27,4215
94084,15,1455
94085,34,6490
94086,74,28890
94087,19,2215
94088,92,44190
94089,54,15690
94090,9,615
94091,12,990
94092,69,25215
94093,63,21135
94094,30,5130
94095,45,11055
94096,32,5790
94097,75,29655
94098,86,38730
94099,36,7230
94100,32,5790
94101,19,2215
94102,73,28135
94103,65,22455
94104,2,90
94105,15,1455
94106,24,3390
94107,79,32815
94108,14,1290
94109,50,13530
94110,55,16255
94111,41,9255
94112,19,2215
94113,89,41415
94114,20,2430
94115,38,8010
94116,75,29655
94117,46,11530
94118,71,26655
94119,77,31215
94120,10,730
94121,77,31215
94122,33,6135
94123,6,330
94124,24,3390
94125,70,25930
94126,94,46090
94127,60,19230
94128,70,25930
94129,42,9690
94130,11,855
94131,45,11055
94132,39,8415
94133,66,23130
94134,96,48030
94135,47,12015
94136,7,415
94137,50,13530
94138,90,42330
94139,63,21135
94140,53,15135
94141,0,30
94142,32,5790
94143,57,17415
94144,53,15135
94145,94,46090
94146,34,6490
94147,8,510
94148,15,1455
94149,19,2215
94150,42,9690
94151,29,4815
94152,28,4510
94153,60,19230
94154,35,6855
94155,8,510
94156,75,29655
94157,0,30
94158,41,9255
94159,67,23815
94160,82,35290
94161,31,5455
94162,91,43255
94163,9,615
94164,60,19230
94165,69,25215
94166,39,8415
94167,43,10135
94168,8,510
94169,96,48030
94170,36,7230
94171,97,49015
94172,27,4215
94173,1,55
94174,8,510
94175,97,49015
94176,84,36990
94177,33,6135
94178,45,11055
94179,77,31215
94180,14,1290
94181,76,30430
94182,43,10135
94183,13,1135
94184,90,42330
94185,4,190
94186,56,16830
94187,26,3930
94188,75,29655
94189,57,17415
94190,66,23130
94191,78,32010
94192,64,21790
94193,51,14055
94194,64,21790
94195,61,19855
94196,66,23130
94197,100,52030
94198,94,46090
94199,25,3655
94200,54,15690
94201,62,20490
94202,70,25930
94203,41,9255
94204,0,30
94205,45,11055
94206,86,38730
94207,19,2215
94208,26,3930
94209,1,55
94210,91,43255
94211,33,6135
94212,94,46090
94213,44,10590
94214,70,25930
94215,32,5790
94216,34,6490
94217,44,10590
94218,51,14055
94219,88,40510
94220,38,8010
94221,43,10135
94222,79,32815
94223,83,36135
94224,88,40510
94225,10,730
94226,67,23815
94227,68,24510
94228,55,16255
94229,89,41415
94230,82,35290
94231,8,510
94232,36,7230
94233,87,39615
94234,94,46090
94235,66,23130
94236,28,4510
94237,54,15690
94238,1,55
94239,65,22455
94240,96,48030
94241,23,3135
94242,32,5790
94243,69,25215
94244,60,19230
94245,61,19855
94246,49,13015
94247,100,52030
94248,33,6135
94249,22,2890
94250,46,11530
94251,79,32815
94252,99,51015
94253,22,2890
94254,89,41415
94255,77,31215
94256,19,2215
94257,85,37855
94258,74,28890
94259,40,8830
94260,65,22455
94261,18,2010
94262,78,32010
94263,28,4510
94264,85,37855
94265,13,1135
94266,45,11055
94267,33,6135
94268,75,29655
94269,12,990
94270,44,10590
94271,84,36990
94272,16,1630
94273,73,28135
94274,82,35290
94275,34,6490
94276,82,35290
94277,9,615
94278,79,32815
94279,40,8830
94280,8,510
94281,27,4215
94282,91,43255
94283,68,24510
94284,4,190
94285,9,615
94286,36,7230
94287,6,330
94288,20,2430
94289,43,10135
94290,18,2010
94291,93,45135
94292,89,41415
94293,6,330
94294,5,255
94295,1,55
94296,49,13015
94297,48,12510
94298,99,51015
94299,75,29655
94300,5,255
94301,15,1455
94302,32,5790
94303,55,16255
94304,0,30
94305,19,2215
94306,48,12510
94307,73,28135
94308,81,34455
94309,0,30
94310,46,11530
94311,67,23815
94312,4,190
94313,81,34455
94314,81,34455
94315,77,31215
94316,86,38730
94317,21,2655
94318,37,7615
94319,4,190
94320,71,26655
94321,62,20490
94322,91,43255
94323,54,15690
94324,98,50010
94325,9,615
94326,74,28890
94327,86,38730
94328,84,36990
94329,94,46090
94330,33,6135
94331,58,18010
94332,6,330
94333,67,23815
94334,96,48030
94335,71,26655
94336,10,730
94337,24,3390
94338,67,23815
94339,75,29655
94340,4,190
94341,22,2890
94342,41,9255
94343,66,23130
94344,48,12510
94345,81,34455
94346,20,2430
94347,43,10135
94348,43,10135
94349,67,23815
94350,91,43255
94351,91,43255
94352,26,3930
94353,69,25215
94354,67,23815
94355,18,2010
94356,39,8415
94357,22,2890
94358,92,44190
94359,50,13530
94360,70,25930
94361,100,52030
94362,74,28890
94363,17,1815
94364,45,11055
94365,76,30430
94366,4,190
94367,81,34455
94368,37,7615
94369,95,47055
94370,65,22455
94371,36,7230
94372,13,1135
94373,69,25215
94374,15,1455
94375,64,21790
94376,5,255
94377,91,43255
94378,39,8415
94379,99,51015
94380,59,18615
94381,0,30
94382,51,14055
94383,90,42330
94384,79,32815
94385,30,5130
94386,11,855
94387,13,1135
94388,90,42330
94389,73,28135
94390,57,17415
94391,29,4815
94392,85,37855
94393,16,1630
94394,80,33630
94395,49,13015
94396,96,48030
94397,61,19855
94398,34,6490
94399,86,38730
94400,97,49015
94401,75,29655
94402,50,13530
94403,78,32010
94404,3,135
94405,46,11530
94406,6,330
94407,2,90
94408,86,38730
94409,95,47055
94410,31,5455
94411,11,855
94412,2,90
94413,59,18615
94414,50,13530
94415,87,39615
94416,46,11530
94417,89,41415
94418,98,50010
94419,80,33630
94420,27,4215
94421,79,32815
94422,75,29655
94423,93,45135
94424,44,10590
94425,60,19230
94426,76,30430
94427,68,24510
94428,4,190
94429,83,36135
94430,29,4815
94431,39,8415
94432,56,16830
94433,95,47055
94434,4,190
94435,81,34455
94436,83,36135
94437,79,32815
94438,69,25215
94439,82,35290
94440,44,10590
94441,88,40510
94442,55,16255
94443,89,41415
94444,59,18615
94445,82,35290
94446,60,19230
94447,13,1135
94448,13,1135
94449,90,42330
94450,58,18010
94451,53,15135
94452,74,28890
94453,70,25930
94454,60,19230
94455,24,3390
94456,18,2010
94457,57,17415
94458,57,17415
94459,11,855
94460,87,39615
94461,87,39615
94462,58,18010
94463,42,9690
94464,76,30430
94465,5,255
94466,27,4215
94467,23,3135
94468,83,36135
94469,46,11530
94470,99,51015
94471,60,19230
94472,72,27390
94473,61,19855
94474,34,6490
94475,38,8010
94476,49,13015
94477,56,16830
94478,97,49015
94479,90,42330
94480,68,24510
94481,98,50010
94482,51,14055
94483,25,3655
94484,4,190
94485,37,7615
94486,75,29655
94487,9,615
94488,6,330
94489,37,7615
94490,26,3930
94491,70,25930
94492,79,32815
94493,17,1815
94494,46,11530
94495,80,33630
94496,36,7230
94497,24,3390
94498,99,51015
94499,78,32010
94500,94,46090
94501,19,2215
94502,21,2655
94503,76,30430
94504,86,38730
94505,58,18010
94506,14,1290
94507,86,38730
94508,18,2010
94509,5,255
94510,68,24510
94511,99,51015
94512,32,5790
94513,95,47055
94514,47,12015
94515,23,3135
94516,50,13530
94517,66,23130
94518,24,3390
94519,29,4815
94520,25,3655
94521,53,15135
94522,5,255
94523,16,1630
94524,86,38730
94525,68,24510
94526,75,29655
94527,83,36135
94528,64,21790
94529,0,30
94530,31,5455
94531,90,42330
94532,68,24510
94533,14,1290
94534,74,28890
94535,16,1630
94536,32,5790
94537,57,17415
94538,79,32815
94539,11,855
94540,70,25930
94541,35,6855
94542,55,16255
94543,41,9255
94544,78,32010
94545,56,16830
94546,37,7615
94547,37,7615
94548,5,255
94549,7,415
94550,58,18010
94551,47,12015
94552,62,20490
94553,42,9690
94554,92,44190
94555,71,26655
94556,86,38730
94557,33,6135
